name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Chainlink,LINK,12,3.3677527810442367,3.379314485205054,A 強×強（本命）,1.2654969614959362,15.032310049798243,17.86529184009286,1.3661592340240039,14.98007392548391,19.56755526952448,25.99,0.00022152,17604349847,2612526337
Avalanche,AVAX,23,0.8519207131975616,0.8994709704026944,A 強×強（本命）,0.24903724567184618,4.49966719870941,5.887897047953626,0.3429417487923043,4.451161552118763,7.568660865289988,25.16,0.00021438,10611531122,707836750
Cardano,ADA,10,0.9604571833473208,0.771030450052095,A 強×強（本命）,-0.2938414210382728,5.414187039118154,19.9082224760006,-0.19472919813160894,5.366318500476381,21.85452817319726,0.960269,8.18e-06,35019825521,2581353921
TRON,TRX,11,0.34949461361331147,0.4136943515038859,A 強×強（本命）,0.07114998481878106,1.870910783613576,4.654529121193525,0.17062502492845438,1.8246512452508017,6.29114548754703,0.354066,3.02e-06,33514860748,915064892
BNB,BNB,5,0.15272328135094998,0.17395826989840776,A 強×強（本命）,-0.10936434045892134,1.045570608263447,6.313958488478638,-0.010068739375889965,0.9996858565322138,7.8493923787079725,855.78,0.00729297,119166093258,1243736182
Ethena USDe,USDE,21,-0.0751109066266645,0.03654977960410338,C 弱×強（BTC重・アルト優勢）,0.015064027553246038,-1.5226891290999855e-05,-0.008620566486184082,0.1056483462855065,-0.04382239337339165,1.6635598361723725,1.001,8.53e-06,11321045173,163124585
Bitcoin,BTC,1,-0.2239787264506501,-0.059468833727203914,D 弱×弱（様子見）,-0.16815467703611223,0.02585926207626882,-1.4390738069454228,0.0,0.0,0.0,117322.0,1.0,2334857501841,21890603049
Bitcoin Cash,BCH,20,-0.24436088418854815,-0.15792689130841162,D 弱×弱（様子見）,-0.13784366663393174,-0.856056918025476,1.9052659372740393,-0.038576375229715576,-0.8641003953268717,3.49888856833485,582.3,0.00496233,11594651255,165172225
Ethereum,ETH,2,-0.11786704627743258,-0.1699897976621499,D 弱×弱（様子見）,-0.4791022476170561,1.2827808274858243,5.314242497374629,-0.3801741819640853,1.2357683641523705,6.835238040700406,4463.55,0.03803824,538292044841,29353886906
Hedera,HBAR,22,-0.30002747434454424,-0.23798612895481627,D 弱×弱（様子見）,-0.20803272120329372,0.3123125603318923,-2.1190769583913753,-0.12553319741283017,0.2657505595889799,-0.7571475721499936,0.251908,2.15e-06,10675645968,239981866
WETH,WETH,24,-0.22545453171773094,-0.28096759301319085,D 弱×弱（様子見）,-0.5211705207274769,1.1279667948336978,5.358397108841363,-0.4222842727527524,1.0810261915832302,7.028356483200998,4461.16,0.03801794,9999163935,781897145
XRP,XRP,3,-0.4388889037546572,-0.3520367704919924,D 弱×弱（様子見）,-0.2706906507377319,-0.23373889196482114,-3.0806476852620834,-0.17155541496665774,-0.27904270978225937,-1.5649961454133432,3.09,2.629e-05,183319369170,3630990292
Wrapped eETH,WEETH,19,-0.3697977208400516,-0.44307483232092915,D 弱×弱（様子見）,-0.6428046291542571,0.9329757259957302,4.9297475690616634,-0.5430997473568422,0.8859093855019768,6.615588715560682,4776.56,0.04070573,12366135321,6134610
Sui,SUI,18,-0.5216193634110665,-0.47991516306183674,D 弱×弱（様子見）,-0.4371509030122945,0.2672814115250986,-2.7586243687461725,-0.3381811359130098,0.2217500805955148,-1.2379369395328514,3.76,3.206e-05,13207789841,941120266
Stellar,XLM,17,-0.5738943217768165,-0.48748014698077713,D 弱×弱（様子見）,-0.3405029357521935,-0.40367939723519014,-4.408053706461507,-0.24165012158139013,-0.4117595756017878,-3.027471927183788,0.424045,3.61e-06,13277853290,242888470
Dogecoin,DOGE,9,-0.44265592322843417,-0.48829394780644864,D 弱×弱（様子見）,-0.6353909021769812,1.5467665281777443,0.10753842653775203,-0.5366181941888352,1.4996315305104948,1.5533364134897674,0.233815,1.99e-06,35207938743,2396349868
Solana,SOL,6,-0.4520276885663169,-0.5489668074421125,D 弱×弱（様子見）,-0.7440026123995959,1.0975890725842834,4.055072680713763,-0.6511678413078906,1.0516806992899648,5.726860968507327,190.1,0.00162001,102636782571,4436886436
Wrapped Beacon ETH,WBETH,16,-0.4714048979186986,-0.5638274232967957,D 弱×弱（様子見）,-0.7469728999274903,0.8519734845080432,4.859311483943697,-0.654140906964787,0.8697554755164489,6.612899510162571,4794.49,0.04085852,14211477198,6645530
Hyperliquid,HYPE,14,-0.6508780280890876,-0.6960302999742822,D 弱×弱（様子見）,-0.6613071292667172,-0.3211786528269961,1.347831414755541,-0.575625135134154,-0.36644276428526085,2.9327367311393693,45.77,0.00039008,15293090595,178268893
Wrapped stETH,WSTETH,13,-0.6311405114708148,-0.7648120267334274,D 弱×弱（様子見）,-0.9136163530609716,0.7258460815426999,4.8156666942838315,-0.8198478744155046,0.6790921308024958,6.454802974410481,5377.43,0.04582632,17126526380,47660794
