name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Solana,SOL,6,1.5920888315782122,1.7366029268564052,A 強×強（本命）,0.5846444021462669,9.975055231864552,17.744756032292205,0.9951396072456767,9.55861481457703,12.477017472917721,193.06,0.00161664,103988151825,9237346300
Chainlink,LINK,13,1.3257658224964366,1.1533915306106681,A 強×強（本命）,-0.21687032726441924,10.168063598134944,42.854419638711555,0.19035382234539727,9.819911193747808,36.45258369048662,23.4,0.00019591,15858978254,2236755525
Ethereum,ETH,2,0.5000615265954391,0.41228528254078384,A 強×強（本命）,-0.39289302992569186,7.0374814467584565,26.83405465973897,0.01361275480984737,6.6992282680366815,21.15967337188205,4581.2,0.03836142,553024270240,51311164707
Cardano,ADA,11,0.16729934282125142,0.1007256854552174,A 強×強（本命）,-0.4836525197340711,7.3010410828090135,15.428954281035171,-0.07765248780439932,6.877265499713342,10.310993484271137,0.838451,7.02e-06,30424464533,2313735082
TRON,TRX,10,-0.383059483133592,-0.09683593490772191,D 弱×弱（様子見）,-0.06096498910569293,1.2141238250466022,5.514353479045087,0.4276997439406812,0.8848719333136196,0.7932426653792978,0.352251,2.95e-06,33363444422,1224311089
BNB,BNB,5,-0.3213403942746131,-0.157118250007379,D 弱×弱（様子見）,-0.22141998461632262,2.211672469549609,10.137681206187272,0.2350019973813877,1.8246295038049303,5.210272719555297,831.78,0.00696504,115720075655,1895836406
Litecoin,LTC,25,-0.22858294633111237,-0.2864936160107509,D 弱×弱（様子見）,-0.7977616430154032,7.720903707899835,8.179796468790093,-0.343976048526863,7.277480666973552,3.3394236655733227,129.98,0.00108838,9939343118,1329665641
Dogecoin,DOGE,9,-0.26985306767544553,-0.3197678411289371,D 弱×弱（様子見）,-0.5710365800938757,4.167823588284393,17.43606434019039,-0.16785269703923766,3.7764394521073608,12.229111048765613,0.234452,1.96e-06,35227769918,2604971360
Avalanche,AVAX,24,-0.26337449539601576,-0.34179911272549157,D 弱×弱（様子見）,-0.7870880976506823,6.624893302295956,12.896202577681143,-0.34706571382322404,6.2211388784729476,7.580018965163742,24.56,0.00020567,10373992535,677185257
Polkadot,DOT,34,-0.4739629603548158,-0.6219446447217154,D 弱×弱（様子見）,-1.0285763464739484,6.421728802270444,15.37621842414795,-0.5896249949635277,6.001425982072959,10.01094941448592,4.14,3.467e-05,6297392221,498781088
Bitcoin,BTC,1,-0.7656216023364962,-0.6715491892685184,D 弱×弱（様子見）,-0.38668947323373887,0.3858274277299872,4.721179276300683,0.0,0.0,0.0,119485.0,1.0,2378362195515,47193722270
XRP,XRP,3,-0.9073586220777888,-0.9354348847811014,D 弱×弱（様子見）,-0.8123345845724975,2.21795270382379,8.966375904036331,-0.4076754873957354,1.8949298995017447,4.091370006809254,3.23,2.703e-05,191286527946,7990390689
