name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Bitcoin,BTC,1,1.1099864574574738,1.0687940592223297,A 強×強（本命）,-0.09396717760952092,3.2784488522893533,6.69534055379185,0.0,0.0,0.0,122004.0,1.0,2428697852783,46101819420
Avalanche,AVAX,22,0.632205504220557,0.7917267973044666,A 強×強（本命）,0.03597305173240734,1.7631415766130036,12.254633803806698,0.20860165031290492,-1.454176190272848,5.267670780087175,24.51,0.00020086,10333343766,511057477
XRP,XRP,3,0.1283100810703184,0.32992016770589017,A 強×強（本命）,0.1156230329668798,0.6016837524294463,10.043278951211734,0.2462050566336324,-2.5788556853477673,3.1461607608642708,3.28,2.686e-05,194011503622,5192231895
Ethereum,ETH,2,0.35784109581349555,0.23952400278553315,A 強×強（本命）,-0.5186920259727416,1.8844089603436653,21.63621674413351,-0.3889373471452035,-1.3366840542667382,13.998410725830269,4303.51,0.03527327,519720878846,30878826923
Polkadot,DOT,34,0.07544370783211041,0.1910583144597548,A 強×強（本命）,-0.08204084714999764,0.7578455824404586,14.048069630589847,0.04828336111602514,-2.4247843075887885,6.9565218652745715,4.13,3.385e-05,6283395165,272845943
Solana,SOL,6,0.016765638009948867,-0.059877577359683125,B 強×弱（USD強・BTC優位）,-0.5437208241665162,1.7028674105470154,14.220625665929983,-0.4139987907045827,-1.5377371992040474,7.098454096835746,185.23,0.0015182,99938294165,6287225779
Chainlink,LINK,15,0.1287287791494298,-0.08462931696271582,B 強×弱（USD強・BTC優位）,-0.7039860706982567,1.2180762412590753,34.61743673050222,-0.5744730731448153,-1.9820088777310823,26.23854697473091,22.23,0.0001822,15025916608,1513100239
BNB,BNB,5,-0.15781980248585534,-0.08592106932130654,D 弱×弱（様子見）,-0.2979170803268175,1.0576346964238843,8.856616845147673,-0.16787444205493035,-2.137377943230954,2.068915437611512,820.59,0.00672584,114365494183,1243067767
TRON,TRX,10,-0.5059496044467182,-0.2858342624480285,D 弱×弱（様子見）,-0.08308149696369406,0.09578143691063339,3.5467388732890486,0.04724135397011433,-3.0659358866926256,-2.9086152137535977,0.340574,2.79e-06,32266327488,760490120
Cardano,ADA,11,-0.300982641200645,-0.3591307160171175,D 弱×弱（様子見）,-0.607949981477334,1.311788646288936,12.122827607433921,-0.4783117228857444,-1.9163548433531408,5.1440525360528895,0.822792,6.74e-06,29757595827,1272908247
Litecoin,LTC,25,-0.6360771651295761,-0.8421165141706285,D 弱×弱（様子見）,-1.1005688223307144,1.7920393350440627,11.778756074621377,-0.9715730924792588,-1.426192056069416,4.828314998167695,124.05,0.00101675,9449356283,967623602
Dogecoin,DOGE,9,-0.877278552516969,-0.9323403874249256,D 弱×弱（様子見）,-0.7418478240525633,0.04111676482423755,18.585261572794927,-0.6123842100440962,-3.121757900795754,11.139031751063479,0.23826,1.95e-06,35864190431,2218286339
