name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Bitcoin,BTC,1,0.8026292404710718,0.8892479522247039,A 強×強（本命）,-0.1254074660065939,-2.2400898815155306,1.9729373369744816,0.0,0.0,0.0,118887.0,1.0,2366068410643,66762635718
TRON,TRX,11,0.7351389751240807,0.8331822997453167,A 強×強（本命）,-0.1191517647433677,-2.7419840322970934,6.15072177371773,0.030102171073846207,-0.5645771561978414,4.217812895100603,0.358723,3.02e-06,33962699211,2615779417
Ethereum,ETH,2,0.7336660104372025,0.5997417046221476,A 強×強（本命）,-0.516762846167127,-2.6953245034785946,18.863593872006756,-0.4056988796620045,-0.4932762268514616,16.539066361454243,4628.82,0.03892606,558760435874,64376030086
Cardano,ADA,10,0.5247034725963079,0.5406293036636713,A 強×強（本命）,-0.17844902313896327,-4.632887239273068,18.951152441700533,-0.06700736008732834,-2.4746868729487077,16.68608186859016,0.946291,7.96e-06,34357716709,5470395808
BNB,BNB,5,0.3428694785112726,0.27769042868047483,A 強×強（本命）,-0.6740892006112749,-2.2531537485701807,7.61152794485597,-0.5256645188292451,-0.03642395051875407,5.507048776661142,846.26,0.00711666,117822857614,5116111606
Dogecoin,DOGE,9,-0.08240516674757302,0.04336383201698325,C 弱×強（BTC重・アルト優勢）,-0.3508431074048746,-4.724858101777218,3.4026399347411203,-0.20193539256394688,-2.564182293208295,1.3804708805992352,0.230561,1.94e-06,34611539332,6161680216
XRP,XRP,3,-0.27598680470931125,-0.1418025620667118,D 弱×弱（様子見）,-0.43013544070347476,-4.129904661871241,-6.930250799352324,-0.296847010598998,-1.9603215751165568,-8.750347141467731,3.11,2.613e-05,184141710995,10288608352
Litecoin,LTC,25,-0.5522858395961736,-0.3496209277220603,D 弱×弱（様子見）,-0.33416009748777514,-6.134905613096202,-0.9801108097428731,-0.18650290855475907,-4.010696593587009,-2.916569644753924,121.02,0.00101772,9219862585,1219924024
Avalanche,AVAX,23,-0.12705814807845237,-0.40124806929769574,D 弱×弱（様子見）,-1.3365140693559774,-1.33083007552178,6.2083513553829555,-1.2030118662924936,0.8928043414437217,4.168991440727649,24.86,0.00020906,10494939159,1579882657
Chainlink,LINK,14,-0.46243148245853327,-0.542490150007249,D 弱×弱（様子見）,-0.809735518713979,-5.624828002471585,15.596625472720744,-0.6922658233622588,-3.4926908616259045,13.474493829166223,22.33,0.00018777,15148671812,1775695371
Polkadot,DOT,34,-0.6933879562500604,-0.6416696234784952,D 弱×弱（様子見）,-0.737802421331464,-5.464539728335536,2.5496936889719386,-0.5894729474809414,-3.346211060193671,0.5440448706908865,4.0,3.361e-05,6075688192,525387987
Solana,SOL,6,-0.9732421275367947,-1.1348145366180495,D 弱×弱（様子見）,-1.2908607853602345,-5.296494576092066,10.96417154743779,-1.1561706586740967,-3.1533119402615695,8.794127204630534,194.49,0.00163552,104898851929,12966242618
