name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Chainlink,LINK,14,1.0086459085179018,1.182459744047034,A 強×強（本命）,0.7378320042321868,-0.32755084890717867,15.809492867195255,1.0393667638636042,0.057506563690426886,13.7716850749606,22.42,0.00018885,15172920935,1597653245
Ethereum,ETH,2,0.5483629136306309,0.459353080534693,A 強×強（本命）,-0.11944023274567017,1.027620899322888,19.00090695911636,0.21493445108684922,1.4205431320092985,16.906942384361077,4639.37,0.03907125,560615042550,61170116960
Cardano,ADA,10,0.544941600936529,0.41065706889613285,A 強×強（本命）,-0.1855645678617663,1.5516309021112604,17.826310019012297,0.13464205774133456,1.9323940630212404,15.73510890734871,0.943996,7.95e-06,34339362619,4822399499
BNB,BNB,5,0.3253229893354755,0.3730563433578292,A 強×強（本命）,0.15461554093387772,0.44888274198724587,7.402007349724133,0.45440458068454886,0.8868573097369851,5.51051190228497,846.53,0.0071292,117897694245,4755824617
XRP,XRP,3,-0.02174024487150064,0.16448061249742027,C 弱×強（BTC重・アルト優勢）,0.2448422135309243,0.13540997707965385,-5.741754073169894,0.5664295923538247,0.5108630828859198,-7.413237093132204,3.12,2.629e-05,185236022110,8857097797
Dogecoin,DOGE,9,0.17212834148459055,0.1491751380118585,A 強×強（本命）,-0.12239667633971434,1.3934501774098595,3.366130035518053,0.1905239488729758,1.7736202469809976,1.531570623415944,0.230218,1.94e-06,34655653725,5319608522
Avalanche,AVAX,24,-0.010066226579593463,-0.36062291163942295,D 弱×弱（様子見）,-0.6840735804485671,2.931658474529801,4.1309952395426555,-0.38756470519350245,2.973519402017602,2.2844385941984937,24.5,0.00020631,10346103451,1525846653
Polkadot,DOT,34,-0.40302296236852203,-0.3607614996165845,D 弱×弱（様子見）,0.03993727213796533,-1.0211477696723832,2.1615267909046705,0.3269608940398014,-0.603426683201464,0.3498947618408273,4.0,3.367e-05,6084287916,458699815
Solana,SOL,6,-0.34637803132006467,-0.3778855909865931,D 弱×弱（様子見）,-0.1603754065191845,-0.8223147906640822,10.140763233562513,0.1599120263972238,-0.4048074256719894,8.108299768601418,194.53,0.00163805,104724913286,11109138812
Litecoin,LTC,25,-0.6711333465194265,-0.4947054395346338,D 弱×弱（様子見）,0.15267550500032834,-2.1950906299647377,0.4278427820949632,0.4384696991272626,-1.5273202632796374,-1.3534314702891888,121.43,0.00102246,9256129326,1144476842
TRON,TRX,11,-0.492183118992017,-0.5430180309024792,D 弱×弱（様子見）,-0.24984815796155901,-0.5749803986227845,6.362359406417263,0.05990026937376247,-0.1553763491271023,4.475825483304283,0.359035,3.02e-06,33986923359,2302455777
Bitcoin,BTC,1,-0.6828558725869577,-0.6301665639982097,D 弱×弱（様子見）,-0.36251617709922973,-0.5219455072432351,1.8016852685817968,0.0,0.0,0.0,118701.0,1.0,2364396614947,58418551926
