name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Cardano,ADA,10,1.2565682030982028,1.3855158219518264,A 強×強（本命）,1.167024740483239,-3.325147728650362,20.391048199960156,1.064029201615214,-1.1431918846604727,17.971665060404092,0.957746,8.05e-06,34774341938,5519610194
Ethereum,ETH,2,0.7141490297019721,0.6159379092956296,A 強×強（本命）,-0.06308712323352902,-2.405233783526996,19.1543682382922,-0.16483031693674696,-0.20251543965867994,16.69862954693046,4640.15,0.03897935,559992225809,66807654617
Bitcoin,BTC,1,0.4256720976224882,0.47570505508580874,A 強×強（本命）,0.08132499909707447,-2.216740997717812,2.0772231013288396,0.0,0.0,0.0,119009.0,1.0,2369091698632,66572607248
Dogecoin,DOGE,9,0.23779013875495245,0.3739059024511856,A 強×強（本命）,0.44332216349563675,-3.7168645062699164,4.161375005867678,0.34106340755748826,-1.5104134248519279,2.0146377730723164,0.232253,1.95e-06,34908328464,6159636751
TRON,TRX,11,0.29620807548961237,0.2587814057891229,A 強×強（本命）,0.01840812787718553,-2.7001063212647667,6.204048158730662,-0.14271334818439135,-0.5040432640799517,4.158132487045921,0.358903,3.01e-06,33979650029,2628697128
XRP,XRP,3,-0.31243091526870653,-0.18425185471437364,D 弱×弱（様子見）,0.022626104146432263,-3.6888208200145103,-6.678635249693664,-0.07920435198310657,-1.5145943366083618,-8.601962858545543,3.12,2.617e-05,184643601585,10301664752
BNB,BNB,5,-0.09510941897590194,-0.2891810804524248,D 弱×弱（様子見）,-0.7173517936360455,-2.453312464611045,7.357298141909549,-0.8660470765068305,-0.35844738955580274,5.14469381405227,844.27,0.00709222,117481926518,5120490830
Solana,SOL,6,-0.44055992039285596,-0.4800019282974419,D 弱×弱（様子見）,-0.46419509844734935,-4.632585066107967,11.585131589866512,-0.5675565862513674,-2.4801381427121143,9.285392779805287,195.57,0.00164291,105537092499,12904889657
Avalanche,AVAX,23,-0.2130163840578031,-0.4851926391802395,D 弱×弱（様子見）,-1.3881257138470005,-1.1841692732226672,6.135643193959849,-1.487196640469344,1.0448334493420792,3.9858289526442277,24.84,0.00020869,10480883477,1582715871
Polkadot,DOT,34,-0.6140011518715216,-0.5230308067354366,D 弱×弱（様子見）,-0.17031563237544817,-5.101285179884436,2.962631848457855,-0.2719496594988375,-2.9265598672292636,0.8404397056395431,4.01,3.371e-05,6102219019,526046025
Chainlink,LINK,14,-0.5065378435080921,-0.529884725789284,D 弱×弱（様子見）,-0.38328456709199726,-5.380411571942184,15.782850525230026,-0.48470177603529147,-3.2460640826492067,13.535178134667063,22.36,0.00018787,15166264889,1872601221
Litecoin,LTC,25,-0.7765794986219724,-0.6461506474339986,D 弱×弱（様子見）,0.03844017486167201,-5.811924074979416,-0.8124029063250295,-0.105248499779784,-3.6888380059555352,-2.85663194708509,121.23,0.00101835,9234131022,1218815255
