name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Chainlink,LINK,13,1.8326927248316158,1.814952522731351,A 強×強（本命）,1.838170722331555,10.839087185354067,47.493112015358705,1.7254173344153874,10.413804421171182,40.46250716985754,23.9,0.00019992,16192906593,2349482929
Solana,SOL,6,1.4511469487097193,1.4938578498548394,A 強×強（本命）,1.8502586932646978,11.491707106201405,20.98700921832994,1.6791519694978347,11.087821724608684,15.21683541225062,196.76,0.00164558,106181918858,7830355688
Cardano,ADA,11,0.4859957543690106,0.5207567302156151,A 強×強（本命）,1.267904645268189,7.48601888959413,17.674554562178628,1.1208304306079513,7.095210506443027,12.015789353439102,0.84539,7.07e-06,30741019929,2423506670
Ethereum,ETH,2,0.49956419401369423,0.4292006917216646,A 強×強（本命）,0.965721047151067,7.32484519587526,29.035982787015108,0.8135359399788267,6.940202152525952,22.885180261864505,4616.23,0.0386081,556537547708,52917625965
Avalanche,AVAX,24,0.29479628619479714,0.33662063091527544,A 強×強（本命）,1.2369140632532853,6.669042695616444,13.725920576059645,1.0711321325094332,6.282245610528932,8.251088584854987,24.72,0.00020678,10426002556,656555875
Litecoin,LTC,25,0.0459497447966013,0.07026867165522575,A 強×強（本命）,0.8478107045160136,7.570927060707124,9.988104453397474,0.7334920612351044,7.180859614934942,4.696200823294686,130.09,0.00108801,9884661102,1376529242
Polkadot,DOT,34,-0.01962114093173025,0.018525753115015385,C 弱×強（BTC重・アルト優勢）,0.8988700078376257,5.855272018073916,15.459829317917329,0.7871565967501649,5.491332136710052,9.907566404476666,4.15,3.475e-05,6315844805,519921848
Dogecoin,DOGE,9,-0.5658160204030351,-0.6239601411799905,D 弱×弱（様子見）,0.4558615030541144,3.487458251323055,18.536817620091604,0.3025936751570738,3.1152933686879383,12.886482408211863,0.234398,1.96e-06,35218125748,2828570645
BNB,BNB,5,-0.730560883948839,-0.7223438085892002,D 弱×弱（様子見）,0.5559607375600795,2.5752100127140234,11.200036357916728,0.40584126903767764,2.2036251754805685,5.898222024773796,834.73,0.0069811,116217112482,1909060267
TRON,TRX,10,-0.906883532493619,-0.8931344026927955,D 弱×弱（様子見）,0.5150384641981797,2.113593281949888,6.098407972043052,0.346174887987685,1.7465413947953294,1.039829948747512,0.353963,2.96e-06,33511934233,1209750074
XRP,XRP,3,-1.087420161225956,-1.120909363072082,D 弱×弱（様子見）,0.21357887277975346,1.8163907134907282,9.918243158117996,0.06535090918464236,1.4475547445828443,4.672153762032156,3.23,2.701e-05,191203232289,7873519567
Bitcoin,BTC,1,-1.3281048837638145,-1.3520961045264714,D 弱×弱（様子見）,0.1738085342832524,0.38098781762609046,5.0790076488720315,0.0,0.0,0.0,119595.0,1.0,2379660228510,47501171596
