name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Chainlink,LINK,13,1.7329781305963639,1.6886388752896777,A 強×強（本命）,1.0533596035710158,10.87234914467853,43.46455150278165,1.2048729056113918,9.903752126634387,36.40921686283196,23.5,0.00019585,15948425960,2117359748
Polkadot,DOT,34,0.9581418597151988,1.1136374351993832,A 強×強（本命）,1.1651448987776751,8.204843680707649,16.398106001658483,1.3171418597993174,7.259550379577158,10.623802022965515,4.18,3.488e-05,6366975202,472828981
Avalanche,AVAX,24,0.506700754635273,0.5770039384679005,A 強×強（本命）,0.7169261152691512,8.316040236858974,13.150412156467617,0.8649264243236553,7.333323769818395,7.594330187430944,24.77,0.00020645,10459723400,702142829
Cardano,ADA,11,0.4411680263186961,0.4587439173516202,A 強×強（本命）,0.5200270027700077,8.707028035289326,16.15116726530175,0.6754192570283207,7.720434455000579,10.493986267903978,0.843697,7.03e-06,30676897740,2301268663
Ethereum,ETH,2,0.42413995983703845,0.33005108234037894,A 強×強（本命）,0.23104947249072122,8.452505775246667,27.382147184151524,0.38599500114419616,7.468222165456938,21.1272371254206,4601.0,0.03835115,555605082062,52538822826
Litecoin,LTC,25,0.2800148215807236,0.31009297749546866,A 強×強（本命）,0.4464609287957536,9.063149228259647,9.087710953162356,0.597500586447623,8.109735656799561,3.730562359422567,131.07,0.0010925,9989593248,1299364741
Solana,SOL,6,0.22776628017112976,0.14731618597095847,A 強×強（本命）,0.13603452910787628,9.523251101011287,17.08593677692535,0.29083317572520473,8.52924971599015,11.336606750142433,191.98,0.00160025,103339039003,8514119536
Dogecoin,DOGE,9,-0.3935540317691487,-0.44685581455090484,D 弱×弱（様子見）,-0.0049936835809135695,5.529029616535929,18.193417780779374,0.14194578736561012,4.6071126174626515,12.436768296924654,0.235964,1.97e-06,35494910531,2543772122
TRON,TRX,10,-0.9821119847496218,-0.9117373507120168,D 弱×弱（様子見）,0.10849156875512343,2.051839430392855,5.711504619661232,0.24404013245330225,1.12564641915536,0.46734401699444145,0.352457,2.94e-06,33360578326,1233944934
BNB,BNB,5,-0.9658416126589785,-0.9973180421539358,D 弱×弱（様子見）,-0.16814889275941,3.3979504495603643,10.384712327038612,-0.03341234722753059,2.459540523613014,4.964435916825775,833.65,0.00694877,116117480500,1904154757
XRP,XRP,3,-0.9813631638508332,-1.0354931746171196,D 弱×弱（様子見）,-0.2357662355454394,3.7404219154971567,10.01892648482997,-0.10306395177713187,2.7773366497596514,4.5946629199824525,3.26,2.716e-05,193326688261,8231493218
Bitcoin,BTC,1,-1.2761090349360138,-1.262150025191584,D 弱×弱（様子見）,-0.1080147053187365,0.9438859477627917,5.179182277497919,0.0,0.0,0.0,120007.0,1.0,2388977830782,46745479204
