name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Solana,SOL,6,1.4926848144958733,1.7400344513904997,A 強×強（本命）,1.1506551187752834,-1.4210108982398384,-7.238017587405491,1.0863413868266374,0.8872416547410216,-1.971531994680887,180.2,0.00159083,97316733213,6125551622
LEO Token,LEO,24,1.1326326438663752,0.8159363011766052,A 強×強（本命）,0.036586546432479904,1.2293262398345288,4.8457598351727835,-0.031384100689699136,3.595607902957063,10.656345311452204,9.61,8.483e-05,8869708603,2454909
BNB,BNB,5,0.773484099221987,0.7072604356675788,A 強×強（本命）,0.3832430285501978,-1.5294179032684156,-0.7935137167738863,0.3194172334854696,0.7723768574756062,4.838853306082071,829.03,0.00731879,115454901673,1668501632
Ethena USDe,USDE,19,0.6967688827436962,0.6163964447371597,A 強×強（本命）,0.035638012347235765,0.016760362423942323,0.04335093876945518,0.06713899710425554,2.3586787017277278,5.719182268303137,1.001,8.84e-06,11571619749,243383698
Ethereum,ETH,2,0.34665288165322317,0.5677997814401264,A 強×強（本命）,0.7069415185514046,-3.916719994067424,-10.723588261279616,0.656942530156277,-1.6646677454489525,-5.649176946747136,4128.94,0.03645306,497346893058,45298688253
Avalanche,AVAX,23,0.11231095132154646,0.237064396259034,A 強×強（本命）,0.5109186968977139,-4.055064075785133,-8.441343242564542,0.45482423175535225,-1.8084885599412692,-3.3499779973668877,22.6,0.00019949,9540922561,619940006
Wrapped eETH,WEETH,20,0.053585447836977364,0.1891096474101448,A 強×強（本命）,0.530608718782685,-4.003463610427106,-10.832555969396457,0.46230240440207887,-1.7556798563269482,-5.828167723570541,4417.26,0.03899613,11405518455,38573170
TRON,TRX,9,0.1922393060864916,0.0743503332216909,A 強×強（本命）,-0.15916317038727198,-1.0171823633833506,-1.3934874957931023,-0.12772352805992201,1.2191202448815905,4.233869552857286,0.347939,3.07e-06,32938003323,1287806534
Sui,SUI,18,-0.033649413554431594,0.04410405463510047,C 弱×強（BTC重・アルト優勢）,0.34476887001985657,-3.3321108241045927,-10.855621728340665,0.2887671319741565,-1.0686071706922449,-5.794522648419067,3.47,3.063e-05,12175514529,1492984855
Bitcoin,BTC,1,0.07308423230831076,-0.003977025017446928,B 強×弱（USD強・BTC優位）,0.04025210471646911,-2.2899560440584383,-5.399299597420499,0.0,0.0,0.0,113255.0,1.0,2253267446117,47765789608
Hedera,HBAR,22,-0.21100679796721877,-0.023021570866697094,D 弱×弱（様子見）,0.26471853137358853,-3.9141809248401502,-9.75931375286131,0.2962916530418157,-1.6681310872172082,-4.7412378009753455,0.233653,2.06e-06,9899286451,313589499
Bitcoin Cash,BCH,21,-0.22390956775433235,-0.2581460983229429,D 弱×弱（様子見）,0.09451138319405172,-2.7521318766579492,-10.894551767561948,0.030869169833482327,-0.4750478660283164,-5.9396037773321595,552.34,0.00487609,10992951764,181527432
XRP,XRP,3,-0.4254694879685666,-0.31337489674594,D 弱×弱（様子見）,0.3108564285131711,-5.06102439977844,-10.9716668908228,0.25487361677213305,-2.837528538313785,-5.917156179976773,2.89,2.551e-05,171555304959,6968978954
Stellar,XLM,17,-0.379892789714628,-0.3500015819173463,D 弱×弱（様子見）,0.22336516628309994,-4.18625936831862,-11.373369253777831,0.1558257468441991,-2.021555198460883,-6.445047197069226,0.394759,3.48e-06,12354217447,319140388
Hyperliquid,HYPE,15,-0.25500093352709785,-0.4048421336779718,D 弱×弱（様子見）,-0.14454236285391536,-2.224087333177076,-6.958015551145809,-0.20027101960405227,0.06585034301062014,-1.6756330720940378,41.69,0.00036806,13903820668,325581780
Wrapped stETH,WSTETH,13,-0.5394197648699539,-0.5008556603835885,D 弱×弱（様子見）,0.1597234745316337,-4.573105813189692,-11.417799976186108,0.09504937771715195,-2.338660378753745,-6.453453505496021,4939.88,0.04360986,15709284858,81268073
Wrapped Beacon ETH,WBETH,16,-0.5964812811332479,-0.6316004745934549,D 弱×弱（様子見）,0.031909783817401484,-4.151818696110651,-11.093409205293574,-0.03605768564158913,-1.986336413779191,-6.054349156638492,4423.17,0.03904831,13110889691,12799293
Dogecoin,DOGE,10,-0.6483339921472305,-0.6461462643010475,D 弱×弱（様子見）,0.0658080936411119,-4.703848022909724,-10.70130351311568,-0.0016251498257861714,-2.471986996445558,-5.605132516404661,0.211331,1.87e-06,31780575247,2930564538
Chainlink,LINK,12,-0.5363745638395038,-0.7350055724696666,D 弱×弱（様子見）,-0.23643626006531823,-4.592604672025748,1.1923430516465832,-0.29211363145182195,-2.3586158084179023,6.937455466397941,23.78,0.00020993,16119214190,2309902275
Cardano,ADA,11,-1.0804915569887485,-1.1816714575723157,D 弱×弱（様子見）,-0.16061543284525956,-7.561143679117994,0.4926534248414338,-0.22409543116489197,-5.396663924947959,6.256300212158663,0.850356,7.51e-06,31014970448,3014394651
