name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Cardano,ADA,9,1.3427001264276812,1.1899418190835755,A 強×強（本命）,0.5228192638637966,0.44066850907703536,18.469451604551466,0.6113696338773135,4.939936431101761,17.673137755061944,0.930631,7.86e-06,33882304593,5690805043
Avalanche,AVAX,24,0.6230757796488955,0.9893736968366402,A 強×強（本命）,1.1436490799701977,-5.809326311358102,2.8441988978368387,1.3491262757412228,-1.4900768501553048,2.2247634880085987,23.98,0.00020262,10104135369,1010647032
Ethereum,ETH,2,0.732088266700371,0.6482937234037838,A 強×強（本命）,0.4356030258465719,-3.1540517622100688,16.771383966009356,0.5240765672334782,1.3049493098673581,16.0668328421854,4574.13,0.03865401,552519070065,61865997494
Solana,SOL,6,0.3450156337227349,0.40510961903733417,A 強×強（本命）,0.32254370857695697,-3.762046696867098,10.70675807090147,0.5260397503398091,0.5489594185389224,10.0387984376024,193.44,0.00163465,104502446506,14210244579
TRON,TRX,10,0.4037985307967045,0.3012946189580489,A 強×強（本命）,0.06758547087276309,-0.8534945768817477,5.988527786394017,0.1976011126275744,3.719491989396713,5.190203510940921,0.358721,3.03e-06,33965320445,2462074594
BNB,BNB,5,-0.06184915700551427,-0.20621545025214294,D 弱×弱（様子見）,-0.4406289076919469,-0.840272642483191,6.807185250490602,-0.23868089891203184,3.741037208475826,6.171769708855982,838.43,0.00708521,116796624623,3153206812
Bitcoin,BTC,1,-0.31950779578894434,-0.4458063118064944,D 弱×弱（様子見）,-0.0659606882180466,-4.336666562383697,0.6216199523602283,0.0,0.0,0.0,118327.0,1.0,2355664274544,66207305229
Litecoin,LTC,25,-0.5781191297595297,-0.5207137991784273,D 弱×弱（様子見）,0.25847039062382143,-7.6511821724006435,-0.30837299458057393,0.34678789619213835,-3.384545301641553,-0.9014567746794849,121.71,0.00102856,9272414598,1326480328
XRP,XRP,3,-0.6650992773628059,-0.5340456242629823,D 弱×弱（様子見）,0.030366614355085794,-5.795022393824524,-6.606643912713213,0.23326999887491695,-1.5513773872202874,-7.170141507364844,3.09,2.61e-05,183292126652,11365811366
Polkadot,DOT,34,-0.624233372874828,-0.5405836564647091,D 弱×弱（様子見）,-0.026472307695805566,-6.741846276123526,3.5040379859744544,0.17662774167369172,-2.4480351771428968,2.888273473465454,3.99,3.373e-05,6081757082,553044533
Dogecoin,DOGE,11,-0.7238614841962157,-0.6399732822770552,D 弱×弱（様子見）,0.13687752401132,-8.09116325358156,1.0159208051152198,0.267009936972272,-3.767426897159698,0.25505108204014193,0.224497,1.9e-06,33812231134,5190418657
Chainlink,LINK,14,-0.5014133774132966,-0.6740806101823211,D 弱×弱（様子見）,-0.4687544908428062,-6.052499360074425,21.627711991455133,-0.2733073399046951,-1.8257625958537569,20.893859755905204,22.42,0.0001895,15207648077,1960644944
