ts,side,symbol,score
2025-08-21 02:28:27.958687+00:00,usd,TON,-0.2164327744979962
2025-08-21 02:28:27.958687+00:00,usd,TRX,-0.3528290044027682
2025-08-21 02:28:27.958687+00:00,usd,UNI,0.4303843993064883
2025-08-21 02:28:27.958687+00:00,usd,XLM,-0.3057423663776651
2025-08-21 02:28:27.958687+00:00,usd,XRP,-0.3500884352758677
2025-08-21 03:00:26.028984+00:00,usd,ADA,-0.647296932188537
2025-08-21 03:00:26.028984+00:00,usd,AVAX,-0.224978801563105
2025-08-21 03:00:26.028984+00:00,usd,BCH,0.0786845957134204
2025-08-21 03:00:26.028984+00:00,usd,BNB,0.3759185969451901
2025-08-21 03:00:26.028984+00:00,usd,BTC,0.0114265049579674
2025-08-21 03:00:26.028984+00:00,usd,DOGE,-0.0167151699174513
2025-08-21 03:00:26.028984+00:00,usd,DOT,0.3829485528761947
2025-08-21 03:00:26.028984+00:00,usd,ETH,0.264729976797239
2025-08-21 03:00:26.028984+00:00,usd,HBAR,-0.3377492939053319
2025-08-21 03:00:26.028984+00:00,usd,HYPE,-0.3862477349033398
2025-08-21 03:00:26.028984+00:00,usd,LINK,1.1767524220117496
2025-08-21 03:00:26.028984+00:00,usd,LTC,0.1450031232788021
2025-08-21 03:00:26.028984+00:00,usd,SHIB,0.0921925485319413
2025-08-21 03:00:26.028984+00:00,usd,SOL,0.0793384708635429
2025-08-21 03:00:26.028984+00:00,usd,SUI,-0.4527998338818396
2025-08-21 03:00:26.028984+00:00,usd,TON,-0.032581173395204
2025-08-21 03:00:26.028984+00:00,usd,TRX,0.6017252243080045
2025-08-21 03:00:26.028984+00:00,usd,UNI,-0.3803970015134941
2025-08-21 03:00:26.028984+00:00,usd,XLM,-0.5497592334482738
2025-08-21 03:00:26.028984+00:00,usd,XRP,-0.2365889821542028
2025-08-21 03:30:51.558491+00:00,usd,ADA,1.2401099534217073
2025-08-21 03:30:51.558491+00:00,usd,AVAX,0.2460284340086395
2025-08-21 03:30:51.558491+00:00,usd,BCH,-0.4191754549060399
2025-08-21 03:30:51.558491+00:00,usd,BNB,-0.2808475333365897
2025-08-21 03:30:51.558491+00:00,usd,BTC,-0.7967942650507939
2025-08-21 03:30:51.558491+00:00,usd,DOGE,0.8211029825544742
2025-08-21 03:30:51.558491+00:00,usd,DOT,0.2750494774028601
