ts,side,symbol,score
2025-08-24 05:10:45.456074+00:00,usdxbtc,HBAR,-1.4373670537456884
2025-08-24 05:10:45.456074+00:00,usdxbtc,HYPE,-1.4948342853929284
2025-08-24 05:10:45.456074+00:00,usdxbtc,LINK,-1.151532830891831
2025-08-24 05:10:45.456074+00:00,usdxbtc,LTC,1.0798143049530655
2025-08-24 05:10:45.456074+00:00,usdxbtc,SHIB,-1.5654981892175948
2025-08-24 05:10:45.456074+00:00,usdxbtc,SOL,4.463712191007501
2025-08-24 05:10:45.456074+00:00,usdxbtc,SUI,1.909279640660526
2025-08-24 05:10:45.456074+00:00,usdxbtc,TON,-2.278372295166185
2025-08-24 05:10:45.456074+00:00,usdxbtc,TRX,-0.4925611854111855
2025-08-24 05:10:45.456074+00:00,usdxbtc,UNI,-0.0919554067537902
2025-08-24 05:10:45.456074+00:00,usdxbtc,XLM,-1.536773870047486
2025-08-24 05:10:45.456074+00:00,usdxbtc,XRP,-0.1143167086447656
2025-08-24 05:13:24.484933+00:00,usdxbtc,ADA,1.0982170914306395
2025-08-24 05:13:24.484933+00:00,usdxbtc,AVAX,1.5774769451477149
2025-08-24 05:13:24.484933+00:00,usdxbtc,BCH,-0.3543136406185017
2025-08-24 05:13:24.484933+00:00,usdxbtc,BNB,-0.8639907374396709
2025-08-24 05:13:24.484933+00:00,usdxbtc,BTC,-0.9074339256436206
2025-08-24 05:13:24.484933+00:00,usdxbtc,DOGE,-0.594528684654456
2025-08-24 05:13:24.484933+00:00,usdxbtc,DOT,0.0110724564798248
2025-08-24 05:13:24.484933+00:00,usdxbtc,ETH,1.9682786450809029
2025-08-24 05:13:24.484933+00:00,usdxbtc,HBAR,-1.6434283675077692
2025-08-24 05:13:24.484933+00:00,usdxbtc,HYPE,-1.6785041218901715
2025-08-24 05:13:24.484933+00:00,usdxbtc,LINK,-0.830826745373089
2025-08-24 05:13:24.484933+00:00,usdxbtc,LTC,1.2074576739472174
2025-08-24 05:13:24.484933+00:00,usdxbtc,SHIB,-1.3133556387435044
2025-08-24 05:13:24.484933+00:00,usdxbtc,SOL,3.517615542246589
2025-08-24 05:13:24.484933+00:00,usdxbtc,SUI,1.953951683112395
2025-08-24 05:13:24.484933+00:00,usdxbtc,TON,-2.1845133956331075
2025-08-24 05:13:24.484933+00:00,usdxbtc,TRX,0.1026465313884218
2025-08-24 05:13:24.484933+00:00,usdxbtc,UNI,-0.1057114874093329
2025-08-24 05:13:24.484933+00:00,usdxbtc,XLM,-1.807054731488836
2025-08-24 05:13:24.484933+00:00,usdxbtc,XRP,0.2174980392005153
2025-08-24 06:14:54.993771+00:00,usdxbtc,ADA,-2.741423456244589
2025-08-24 06:14:54.993771+00:00,usdxbtc,AVAX,-0.39728103796216
2025-08-24 06:14:54.993771+00:00,usdxbtc,BCH,1.9449449544808664
2025-08-24 06:14:54.993771+00:00,usdxbtc,BNB,0.1094779314218535
2025-08-24 06:14:54.993771+00:00,usdxbtc,BTC,0.7130242608467496
2025-08-24 06:14:54.993771+00:00,usdxbtc,DOGE,-0.7337593517263491
2025-08-24 06:14:54.993771+00:00,usdxbtc,DOT,-0.4592129527919349
2025-08-24 06:14:54.993771+00:00,usdxbtc,ETH,2.791623361652075
2025-08-24 06:14:54.993771+00:00,usdxbtc,HBAR,-1.349576304401369
2025-08-24 06:14:54.993771+00:00,usdxbtc,HYPE,-1.0062355906284786
2025-08-24 06:14:54.993771+00:00,usdxbtc,LINK,0.8539307542481606
2025-08-24 06:14:54.993771+00:00,usdxbtc,LTC,0.2411961700268603
2025-08-24 06:14:54.993771+00:00,usdxbtc,SHIB,-1.5772439091515535
2025-08-24 06:14:54.993771+00:00,usdxbtc,SOL,0.8106901724428539
2025-08-24 06:14:54.993771+00:00,usdxbtc,SUI,-2.213457759074544
2025-08-24 06:14:54.993771+00:00,usdxbtc,TON,-1.4409796004002973
2025-08-24 06:14:54.993771+00:00,usdxbtc,TRX,3.2789881157372576
2025-08-24 06:14:54.993771+00:00,usdxbtc,UNI,-0.0358582905932644
2025-08-24 06:14:54.993771+00:00,usdxbtc,XLM,-0.6517343077023666
2025-08-24 06:14:54.993771+00:00,usdxbtc,XRP,1.2625156379154834
2025-08-24 06:50:10.978099+00:00,usdxbtc,ADA,-2.4229438085126973
2025-08-24 06:50:10.978099+00:00,usdxbtc,AVAX,2.091985691257784
2025-08-24 06:50:10.978099+00:00,usdxbtc,BCH,1.2568604755874617
2025-08-24 06:50:10.978099+00:00,usdxbtc,BNB,-0.7304343829933112
2025-08-24 06:50:10.978099+00:00,usdxbtc,BTC,1.5941242050840345
2025-08-24 06:50:10.978099+00:00,usdxbtc,DOGE,-1.994207669502435
2025-08-24 06:50:10.978099+00:00,usdxbtc,DOT,-1.178531065738603
2025-08-24 06:50:10.978099+00:00,usdxbtc,ETH,2.0951504993951238
2025-08-24 06:50:10.978099+00:00,usdxbtc,HBAR,-1.6018527743468107
2025-08-24 06:50:10.978099+00:00,usdxbtc,HYPE,-0.10661761404167505
2025-08-24 06:50:10.978099+00:00,usdxbtc,LINK,1.052373490951294
2025-08-24 06:50:10.978099+00:00,usdxbtc,LTC,-0.10308161318242395
2025-08-24 06:50:10.978099+00:00,usdxbtc,SHIB,-1.838483626714794
2025-08-24 06:50:10.978099+00:00,usdxbtc,SOL,2.0055921377543955
2025-08-24 06:50:10.978099+00:00,usdxbtc,SUI,-1.1685153264179504
2025-08-24 06:50:10.978099+00:00,usdxbtc,TON,-0.5338991909934573
2025-08-24 06:50:10.978099+00:00,usdxbtc,TRX,3.9465906604403598
2025-08-24 06:50:10.978099+00:00,usdxbtc,UNI,-2.1209702891675057
2025-08-24 06:50:10.978099+00:00,usdxbtc,XLM,-1.1298066821927835
2025-08-24 06:50:10.978099+00:00,usdxbtc,XRP,0.3192176377973154
