name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Litecoin,LTC,25,0.5517620107365755,0.7307356789927288,A 強×強（本命）,0.6450985938604672,-2.401616043944673,0.26975098568700745,0.6447874518618542,-0.9789331745783324,-3.139447067149422,121.02,0.00101786,9213629215,1261307977
TRON,TRX,10,0.6476927919093487,0.5497387423219697,A 強×強（本命）,0.143717085403051,2.536315146475332,4.4846932596283935,0.1989226320486903,3.8502931654142007,0.9267166931253145,0.34812,2.93e-06,32965571104,974249440
Chainlink,LINK,15,0.498876910160141,0.5359446095518635,A 強×強（本命）,0.38144012308010744,-4.017609028814073,24.444990649945698,0.43677671768990073,-2.56560737426867,20.453525877228078,21.27,0.00017893,14429069502,1226876798
XRP,XRP,3,0.3549091318673271,0.4543117111807434,A 強×強（本命）,0.4942459327386358,-2.3509348313153624,2.3613161137381464,0.4902255001045274,-0.7895438487707227,-1.1220287053007454,3.16,2.659e-05,187511996782,7992835649
Ethereum,ETH,2,0.09607507753685371,0.15660384616220713,A 強×強（本命）,0.00465612703396379,-1.1691733800715456,15.472512556672555,0.14121483943492272,0.41111375545013407,11.542995101965808,4270.15,0.03591444,515820378324,38473934277
Cardano,ADA,11,-0.10131214592566364,-0.05321983431222797,D 弱×弱（様子見）,0.3701604128596938,-3.7700483458206238,3.634321901285939,0.36985012082612373,-2.3581639689397713,0.35686655552022545,0.782719,6.58e-06,28335055352,1217067363
Dogecoin,DOGE,9,-0.24938391035702606,-0.1855776967405495,D 弱×弱（様子見）,0.36777623584509955,-5.127425603987969,6.967645152691598,0.3705088741738049,-3.670179967044682,3.53558763569167,0.225145,1.89e-06,33877254372,2663371941
Polkadot,DOT,34,-0.2836908693740686,-0.21637194086695166,D 弱×弱（様子見）,0.3794216860538608,-5.090039802777002,4.98627978584646,0.37540584714691383,-3.632219918786613,1.5814665111090191,3.9,3.279e-05,5935586717,298007656
Solana,SOL,6,-0.44815700247321283,-0.3295228344816253,D 弱×弱（様子見）,0.24323892456637003,-4.4879997193883145,3.9325233697620408,0.2883110905453412,-2.9611900573716694,0.49920233596986013,176.14,0.00148143,95052126252,7060862430
Avalanche,AVAX,24,-0.49755582174485835,-0.44889172323988175,D 弱×弱（様子見）,0.28915116663245405,-4.496365348569329,-0.19615948458408186,0.2851389391416523,-3.029426606851449,-3.4926852606415864,23.05,0.0001939,9736466566,633345362
Bitcoin,BTC,1,-0.18942143718342366,-0.49618791551355607,D 弱×弱（様子見）,0.06464333766755437,-1.4481144074512795,3.5782362314991154,0.0,0.0,0.0,118982.0,1.0,2369380470038,59661877995
BNB,BNB,5,-0.4086536457044612,-0.7264215536071906,D 弱×弱（様子見）,-0.1789387474757444,-0.2045307015733528,5.577413274565317,-0.182932248282727,1.3051544091148273,1.9856338448683692,810.88,0.00681994,112937722007,1722677126
