name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Ethereum,ETH,2,1.12178331332703,1.0881302898485217,A 強×強（本命）,0.8475719038539253,-2.1239765618292297,18.684989774566834,0.5267448034623715,1.6213894615774167,17.05283231887883,4631.02,0.0389637,558597469524,63724066926
BNB,BNB,5,0.9438045694799536,0.9533021192329305,A 強×強（本命）,0.7556046209354541,-0.38934304613156445,7.317869832696694,0.45364106574300334,3.433243356757973,6.028986531132744,845.09,0.00711029,117703929877,3802708646
Cardano,ADA,11,0.814299660887158,0.8024712719629722,A 強×強（本命）,0.7237044587352761,-2.6096010509145255,17.295614149988268,0.4292293250414266,1.1171818568560181,15.682563405171724,0.92816,7.81e-06,33697521778,6357668179
Chainlink,LINK,14,0.631070235842285,0.6791651881522371,A 強×強（本命）,0.8709553674034269,-5.860687295009401,22.772776363569896,0.5686461071593476,-2.283082185749186,21.20427582205442,22.53,0.00018952,15262623310,1918478700
TRON,TRX,10,0.3738326714348336,0.2675501175614123,A 強×強（本命）,0.32557494728949615,-0.602859205970531,6.87255074347134,0.03226378231326282,3.2007145486262676,5.1183546682743435,0.360879,3.04e-06,34155728900,2484703500
Dogecoin,DOGE,9,-0.11260495172996629,0.13099185712562025,C 弱×強（BTC重・アルト優勢）,0.9728311323513564,-8.379139403292267,2.590823738254584,0.6702165514426102,-4.909404625688577,0.9069075305760732,0.22701,1.91e-06,34139126269,5024795879
Solana,SOL,6,0.08870226037934599,-0.018833110319745532,B 強×弱（USD強・BTC優位）,0.43625842289791267,-4.184790789142215,11.354811978786666,0.08935381239521874,-0.5182847696098188,9.823459219325418,194.19,0.00163384,104756329359,13906240859
Bitcoin,BTC,1,-0.20834218398968551,-0.2274887930651164,D 弱×弱（様子見）,0.29554982610761565,-3.7267150410810594,1.6653168985143185,0.0,0.0,0.0,118828.0,1.0,2364452268303,64980243032
Polkadot,DOT,34,-0.5686163033756726,-0.5490258703929064,D 弱×弱（様子見）,0.39157157658951824,-6.79009662943585,3.3566846753239856,0.07219515329421046,-3.260183886468815,2.0667165402071173,4.01,3.375e-05,6095412583,540527241
XRP,XRP,3,-0.8540283155148097,-0.7764929449616916,D 弱×弱（様子見）,0.2918836309382883,-6.464652900949952,-5.852522856244146,-0.0013290343358185548,-2.8926113076744815,-7.406063961067777,3.1,2.61e-05,183882970109,10932889123
Litecoin,LTC,25,-1.0251951511591437,-0.9929593592381414,D 弱×弱（様子見）,0.26148404028198113,-8.134804785048829,-0.5505228126497377,-0.057478534605449945,-4.655816914680363,-1.8210533279804764,122.18,0.00102795,9307216290,1241411454
Avalanche,AVAX,24,-1.232205604146575,-1.3843105644713356,D 弱×弱（様子見）,-0.20730486450139057,-6.209571452430262,2.524874857443048,-0.5247760778996056,-2.6103379180790065,1.2935552328111344,23.95,0.00020149,10100938313,1191560846
