name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
XRP,XRP,3,1.039439977241619,1.3575478543919146,A 強×強（本命）,0.4921280579681597,-0.17290287652423766,-5.782316293313502,0.5950601002937783,1.180553976681754,-6.709762561452587,3.11,2.648e-05,184962152521,6801697200
Dogecoin,DOGE,9,0.6981117025012078,0.756948825284516,A 強×強（本命）,0.03777035249309263,1.3471104524324076,0.6924720502265374,0.14842271848384483,2.7292522421583767,-0.30998359786866836,0.233065,1.98e-06,35076581890,4142964762
Cardano,ADA,10,1.129378066554911,0.7191620345826706,A 強×強（本命）,-0.23874400269491117,3.236557097541516,20.020490709195744,-0.20157899956710795,4.636239445634153,18.825612717337766,0.959297,8.16e-06,34880064670,3928888328
BNB,BNB,5,0.19369591509044354,0.2804735458424553,A 強×強（本命）,0.005245862193116455,-1.8997535101468583,4.618938084858768,0.11586225265390608,-0.5618914867428284,3.5773920462574353,832.85,0.00708415,115946824322,2885284246
TRON,TRX,11,0.20491411319237068,0.0850188895374313,A 強×強（本命）,0.011914317124246399,-1.8475401952683304,4.363202900695094,0.03127800702598369,-0.5812149310235005,3.3242028635431353,0.35315,3e-06,33435016609,1662174294
Bitcoin,BTC,1,0.0801749918038017,0.07820096838736038,A 強×強（本命）,-0.08505808617132794,-1.2822160702357184,0.9579793800623972,0.0,0.0,0.0,117557.0,1.0,2339837439601,42273476329
Solana,SOL,6,-0.17870654546991244,-0.06286583658221301,D 弱×弱（様子見）,-0.01810607637980212,-4.005313793445694,5.486115965251005,0.09248448436443221,-2.7038168085447287,4.447747150145923,187.41,0.00159414,101195772660,8527133928
Litecoin,LTC,25,-0.2577515468598744,-0.19838591109945244,D 弱×弱（様子見）,-0.09104088973378534,-2.2399066213544843,-2.59792346704206,0.0029032769169001845,-0.9888355038504292,-3.567621198844307,120.01,0.00102076,9140900816,880050101
Avalanche,AVAX,23,-0.6279334871204717,-0.6693593483752682,D 弱×弱（様子見）,-0.12307683805757544,-4.36393744922328,-0.7853874838129317,-0.08937987887439738,-3.0673026876927407,-1.762021789634559,23.89,0.00020324,10091430793,1248355487
Ethereum,ETH,2,-0.6516654324694711,-0.6872698708421571,D 弱×弱（様子見）,-0.37438770093930773,-4.176567477271965,10.051404253264748,-0.2503476143244796,-2.8639114602561593,8.983221398948688,4439.75,0.03776955,535721032173,48541327337
Polkadot,DOT,34,-0.8271391330601204,-0.8168891136140768,D 弱×弱（様子見）,-0.3452662576106974,-3.013304119002796,-2.170700401453148,-0.2361356356275502,-1.6912726604462782,-3.1336893603141154,3.91,3.329e-05,5957086156,393648819
Chainlink,LINK,15,-0.8305332879022556,-0.8705967040109337,D 弱×弱（様子見）,-0.35755385095300285,-4.363411374246132,6.097333020221555,-0.24843668495588747,-3.1395155117199467,5.052947595979478,21.83,0.0001857,14806364552,1190568722
