name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Solana,SOL,6,1.426840410502101,1.4464237374353326,A 強×強（本命）,1.9379274819857173,12.783577009391037,21.931923118368385,1.8486314668709944,12.424648332548578,16.009440628007674,198.29,0.00166135,107094248536,10629168992
Chainlink,LINK,13,1.3640827123781507,1.1515026890194668,A 強×強（本命）,1.196038930681448,13.027475431821644,49.43365477213986,1.1073927982249976,12.666289271308697,42.175357016928935,24.16,0.00020238,16375062815,2470479647
Dogecoin,DOGE,9,0.4677065371165482,0.6307868329904254,A 強×強（本命）,1.7627985105936228,5.165041937131477,19.587740246736978,1.7409338773008047,4.828104612349679,13.786178374023924,0.23643,1.98e-06,35586662455,2896453763
Avalanche,AVAX,24,0.46724892405771273,0.593132918240555,A 強×強（本命）,1.5076125843282082,7.954121391464746,14.274511821935448,1.5013830338303609,7.608248160295853,8.814085021800588,24.88,0.00020849,10508195134,750475298
Cardano,ADA,11,0.34967081302779945,0.44227789568013537,A 強×強（本命）,1.1019608814008217,9.028892436367748,18.5010113962263,1.1601029761967474,8.680483990601605,13.001696034230445,0.851327,7.13e-06,30956614882,2357966735
Litecoin,LTC,25,0.0681562979231471,0.033692631581388854,A 強×強（本命）,0.9095674571901426,9.036130463899458,10.565412727992333,0.8211722692217304,8.686790593669324,5.434367300140199,130.78,0.00109568,9964805669,1372527231
Polkadot,DOT,34,-0.10680725400449075,-0.06964294871506656,D 弱×弱（様子見）,0.8808352138501769,6.596575366801233,16.135749827638723,0.8591600781374698,6.381399240244068,10.494799309771507,4.16,3.488e-05,6337520590,526377953
Ethereum,ETH,2,0.0636547284326486,-0.0847210097732212,B 強×弱（USD強・BTC優位）,0.5801334051531369,7.770610081503899,28.767922398856594,0.4920267962133475,7.425324800557888,22.513401464359244,4621.65,0.03872171,558048754190,55640629501
XRP,XRP,3,-0.7769928455514775,-0.7054034723566442,D 弱×弱（様子見）,0.6560333911658568,2.618351984633734,9.997162349789596,0.6357643743643139,2.2488941615384523,4.935047496758214,3.23,2.708e-05,191727826795,8082787986
BNB,BNB,5,-0.8191063134370393,-0.8773057681590328,D 弱×弱（様子見）,0.5075610788644584,3.1192611176026652,11.475764680573072,0.3819112248549181,2.7545272126238443,6.30247225061808,836.02,0.00700441,116440366628,1917445170
TRON,TRX,10,-1.0501916430714415,-1.0867515117540052,D 弱×弱（様子見）,0.45368970046884055,2.055633254197538,6.77470069248092,0.32773998895474865,1.694661412094841,1.542715480525664,0.354274,2.97e-06,33545268190,1215967615
Bitcoin,BTC,1,-1.4821281108259845,-1.5018577376416598,D 弱×弱（様子見）,0.08321855436256047,0.3507094590393991,4.873158814408793,0.0,0.0,0.0,119360.0,1.0,2376137266680,47844974339
