name,symbol,market_cap_rank,usd_score,btc_score,quadrant,pct_1h,pct_24h,pct_7d,pct_1h_btc,pct_24h_btc,pct_7d_btc,price_usd,price_btc,market_cap,volume_usd
Chainlink,LINK,14,1.028152107466544,1.155206233854556,A 強×強（本命）,0.8952367323292074,-0.25023312400207715,15.899328389319646,1.1801695148317755,0.08285724668859624,13.80051039773303,22.44,0.0001889,15172920935,1609627509
Ethereum,ETH,2,0.7159582963218708,0.5734660382312109,A 強×強（本命）,-0.0068281807604264255,1.1415262250756775,19.135076574825348,0.2755571289970755,1.4818951146598778,16.977662501601642,4644.6,0.03909488,558830669556,58726171295
Cardano,ADA,10,0.472893220089296,0.2706452682494458,A 強×強（本命）,-0.2652828151369243,1.4705252184653907,17.732206326726217,0.01637260686263674,1.8120012796163432,15.598413678838627,0.943242,7.94e-06,34145181613,4851230003
BNB,BNB,5,0.1868986325977482,0.25130916713848117,A 強×強（本命）,0.13176272815822984,0.2597175394662437,7.3781741194704455,0.40391379238649333,0.8724518473315637,5.432039194895392,846.34,0.00712389,117508646753,4778652841
XRP,XRP,3,0.053452942424510666,0.2032403230203059,A 強×強（本命）,0.3827361518941548,0.16341854463954258,-5.71538938909138,0.6718876479044212,0.4924804001976259,-7.430170517355711,3.12,2.628e-05,184753965632,8948198571
Dogecoin,DOGE,9,0.2225817932697148,0.15032136755094164,A 強×強（本命）,-0.10313244548984357,1.4130067823531398,3.386067127766944,0.17149367480102468,1.754289278240051,1.5122856297881508,0.230262,1.94e-06,34584026750,5266313486
Polkadot,DOT,34,-0.4631819963760082,-0.27197539478338134,D 弱×弱（様子見）,0.15880060562558276,-1.3286089519825468,2.2501973414271137,0.45786844743296634,-0.6746268302978584,0.3905438133878804,4.0,3.369e-05,6084287916,460605258
Litecoin,LTC,25,-0.5951777599446598,-0.32530979404575633,D 弱×弱（様子見）,0.35500420866856336,-2.175922605661036,0.4475248547395221,0.6593682753264781,-1.5457187215593697,-1.3718624176380891,121.45,0.00102227,9223509306,1149261654
Avalanche,AVAX,24,-0.16520044206327394,-0.38366265326794535,D 弱×弱（様子見）,-0.6867855529452754,1.9813460695486511,4.196383037913988,-0.4168592451754449,2.3759726699625934,2.30949338620159,24.52,0.00020636,10346103451,1538526426
Solana,SOL,6,-0.36992426263444694,-0.43876657262390584,D 弱×弱（様子見）,-0.14685575713782184,-0.808884776920091,10.155677797870787,0.12714781354978674,-0.43738690804240876,8.072935486898979,194.56,0.00163751,104724913286,11342427044
Bitcoin,BTC,1,-0.579947030001599,-0.5912130959965068,D 弱×弱（様子見）,-0.2879750886093435,-0.4475236914943915,1.8778454458451328,0.0,0.0,0.0,118790.0,1.0,2363447209494,58441017482
TRON,TRX,11,-0.5343758892105236,-0.6211312753882712,D 弱×弱（様子見）,-0.26557987176522535,-0.5906608354382561,6.345584873579317,-0.002147705768860108,-0.2172908294507458,4.411039156262768,0.358979,3.02e-06,33986923359,2311470930
